#cota		x		y
7.44383	6387384.512	6154786.605
15.53837	6388486.868	6153880.266
16.97143	6388342.194	6150318.983
19.34115	6386623.633	6155479.089
11.4456	6385565.998	6154774.984
19.10274	6384610.56	6151007.692
19.11233	6385920.555	6148611.137
18.96266	6384424.012	6151091.144
16.87219	6388292.345	6148841.092
13.11534	6387600.359	6149917.792
15.13815	6386671.013	6153652.272
17.26305	6388130.049	6150308.148
16.00757	6385869.361	6154978.436
17.86417	6384786.453	6154441.324
16.43467	6384118.558	6154712.814
14.8573	6384526.253	6149711.789
16.87027	6385043.082	6152826.034
17.54153	6387036.587	6149055.62
14.66617	6387177.765	6148515.688
15.13882	6385504.538	6150495.215
12.74183	6386409.195	6151241.172
11.4456	6385565.998	6154774.984
16.57527	6384400.878	6150158.176
21.01075	6387914.474	6145488.877
14.59695	6384469.383	6149941.158
17.16022	6384592.948	6154946.33
9.96871	6386448.959	6154545.113
14.8636	6387547.701	6147651.506
12.99064	6387007.843	6150949.714
9.42346	6387411.75	6155071.328
8.70054	6387172.106	6152520.636
14.92927	6386132.236	6152372.539
12.44526	6387922.841	6150307.729
16.27979	6388170.505	6147764.157
10.96022	6386912.763	6154070.324
10.93145	6385764.714	6154462.846
19.26885	6385940.297	6147850.508
14.9471	6385437.191	6153381.233
6.29719	6387693.62	6154785.832
20.5929	6384874.265	6155135.258
14.52531	6386790.571	6150320.909
20.30743	6385121.561	6147398.899
19.71555	6383778.348	6153015.437
18.53495	6383772.528	6148222.816
22.32248	6383302.226	6143535.629
18.35556	6385711.982	6149366.09
14.81495	6384386.956	6149887.679
15.92796	6386881.492	6148424.448
16.76498	6383753.288	6149468.618
22.80361	6384901.843	6146510.87
15.84691	6388019.672	6151404.643
11.313	6387551.43	6150427.508
12.18242	6387852.258	6150265.202
15.91284	6385533.769	6153343.172
16.3859	6388605.931	6153168.609
9.936	6386811.559	6152836.957
18.84783	6385871.153	6147988.481
16.44025	6384911.295	6154053.437
13.68869	6385451.689	6154513.158
23.98442	6382891.98	6142989.768
14.63284	6384348.528	6149471.262
13.85799	6387538.863	6148808.704
16.4452	6383947.129	6153429.081
13.06477	6387789.7	6152339.03
18.85828	6383391.039	6148770.58
8.75109	6387171.275	6152813.566
8.29295	6386694.458	6154714.988
17.45421	6384159.621	6148357.428
18.00445	6389005.244	6151729.17
16.56256	6385726.075	6152541.458
17.01878	6383442.757	6149416.323
22.86178	6383551.374	6142972.034
18.89708	6386261.274	6147452.99
17.93527	6386385.21	6147790.792
4.5407	6388056.529	6155981.634
8.21335	6387327.011	6153214.68
15.95291	6383998.784	6149487.96
16.73054	6384869.974	6152892.421
14.5444	6385032.399	6150590.495
12.90528	6386215.047	6151112.143
18.77644	6383104.097	6149602.259
20.39934	6383204.572	6153638.494
12.87203	6386328.815	6151188.522
19.62458	6386482.6	6145772.128
24.99905	6383292.596	6141322.765
15.94749	6384333.173	6150114.14
13.81429	6385334.656	6150187.084
7.95889	6387514.361	6153345.936
19.33247	6385483.139	6149093.764
19.68756	6385346.181	6148684.991
10.54267	6387599.722	6156222.423
18.43013	6384353.053	6153563.841
15.71492	6385573.692	6153477.317
15.53191	6386130.479	6150747.459
14.67693	6385993.033	6153940.063
15.85237	6386542.183	6146355.076
20.78333	6384569.54	6147795.513
11.79519	6385235.43	6154802.464
19.05379	6386639.219	6148804.045
6.29311	6388349.004	6155080.473
22.19741	6383590.924	6146267.793
15.92339	6386626.709	6147441.912
16.78089	6388330.942	6148654.195
17.97679	6388601.491	6153324.539
16.81064	6385631.057	6153196.815
18.79231	6384824.108	6155010.248
19.99058	6383843.286	6154019.948
19.28972	6384775.208	6151014.683
16.78488	6387532.782	6147078.879
20.76699	6384004.514	6151103.617
7.00323	6387429.727	6153876.98
12.92762	6385554.245	6151338.621
16.42793	6388167.17	6151365.596
18.01513	6387613.95	6147008.309
23.95202	6383624.807	6145703.635
12.23332	6385953.014	6154223.249
12.64159	6387058.731	6150723.65
12.04678	6385901.394	6151305.706
3.73463	6388152.427	6156043.317
24.07256	6384011.042	6145265.054
17.80011	6388322.919	6152503.999
18.23876	6385015.544	6152046.72
16.99879	6384780.87	6149632.482
20.74404	6387631.493	6146254.186
6.86005	6387350.907	6154672.571
21.5135	6384271.79	6147282.459
13.93795	6386499.849	6152355.513
16.40306	6385774.617	6155009.762
12.86662	6386318.744	6152625.181
21.96873	6387191.531	6143875.8
15.59447	6385840.399	6155263.542
7.44383	6387384.512	6154786.605
16.99207	6387752.203	6147636.616
14.68579	6386954.073	6155299.901
14.36229	6385426.461	6151255.229
18.08197	6385137.981	6152131.144
14.93953	6387868.734	6148966.711
14.71875	6387297.281	6147495.976
14.83771	6384360.937	6154877.385
17.99937	6384673.745	6152317.669
19.21947	6387351.894	6145503.053
12.79346	6386489.606	6152876.907
16.99655	6385649.81	6153365.669
20.35213	6383594.972	6155069.581
12.70309	6385181.691	6153962.221
12.1277	6386614.78	6152963.471
19.21199	6389168.42	6151483.003
18.79478	6387920.983	6147043.499
18.05013	6384761.784	6152643.961
17.99143	6386967.916	6150047.846
23.97404	6383539.16	6145026.068
20.18889	6388617.187	6152097.812
20.02381	6387769.011	6146640.28
14.8448	6387105.383	6147524.247
15.89006	6389193.048	6152473.977
21.10239	6387479.48	6145166.899
17.73388	6386126.638	6149329.456
15.92082	6387130.501	6148868.91
21.14607	6383984.317	6146793.716
19.21284	6383978.965	6152481.736
15.94878	6386387.709	6146369.461
20.65351	6383948.037	6151185.954
18.80214	6385055.501	6148819.325
10.33758	6386315.246	6151702.849
20.9837	6387655.753	6145711.2
18.08727	6386880.658	6149075.369
21.96561	6385444.789	6146558.318
21.97932	6385353.627	6146696.633
19.9886	6384921.92	6148221.173
17.93527	6386385.21	6147790.792
19.06453	6385998.554	6147976.286
12.78824	6385127.467	6153928.872
19.02326	6386666.66	6148821.283
21.93523	6383814.634	6146413.528
16.25172	6386656.824	6150657.245
19.07813	6383789.485	6147990.253
7.99514	6386988.792	6154790.295
19.56739	6388697.316	6151353.481
14.36818	6388302.968	6151598.158
14.02416	6384454.068	6152964.598
13.68869	6385451.689	6154513.158
14.99352	6386821.096	6146962.589
20.11961	6385172.731	6143534.264
18.57551	6383858.691	6153708.507
16.65004	6386976.719	6148615.707
16.54867	6384657.984	6153404.817
17.98197	6388174.181	6147430.642
20.98066	6384643.436	6147799.724
16.78283	6384818.905	6153687.152
13.42033	6385549.897	6150670.045
12.963	6388036.03	6151560.174
7.0136	6388544.398	6155018.789
21.97845	6386668.707	6144977.755
18.65186	6384485.292	6153660.737
19.24201	6383731.38	6153620.815
21.14607	6383984.317	6146793.716
17.773	6387135.581	6145912.698
20.07623	6384508.788	6155285.918
15.2738	6386891.843	6148343.093
8.53944	6387708.922	6155278.423
22.143	6383947.386	6144118.26
21.99444	6384302.184	6146868.243
19.87324	6385357.111	6148152.162
13.22029	6387995.094	6150352.621
10.737	6386329.214	6154387.144
11.11999	6386084.449	6151546.653
24.20655	6383801.334	6143035.049
18.74742	6383647.585	6148554.182
19.79572	6389078.054	6152104.445
13.70631	6387487.639	6148503.435
13.14678	6387444.16	6156059.088
9.08583	6387834.401	6153253.615
16.33571	6384023.914	6148699.463
19.35134	6388701.081	6151531.032
11.81246	6386935.475	6151239.939
22.92584	6383422.591	6143773.075
14.66702	6388402.994	6151665.164
18.87573	6384019.018	6152420.443
16.84978	6386958.945	6146333.534
19.4856	6385237.635	6147765.477
22.95477	6383274.754	6146972.554
15.43336	6385038.489	6153707.662
21.06038	6384889.117	6147679.033
20.96756	6385465.438	6147166.972
6.9152	6387991.165	6155473.9
14.20837	6385517.236	6151696.977
21.45776	6385373.944	6146920.305
11.56575	6387601.698	6150640.533
18.3952	6386340.674	6147440.36
7.33961	6387225.924	6154603.821
21.99325	6387428.65	6144357.18
18.43021	6387720.361	6147296.57
22.86178	6383551.374	6142972.034
7.70198	6387251.04	6153764.089
17.02735	6386258.203	6149461.763
9.15052	6387181.51	6153869.551
11.32407	6386660.629	6152464.846
18.21734	6388829.406	6151616.224
13.87365	6385366.404	6150110.683
14.37677	6385909.071	6151806.712
22.19741	6383590.924	6146267.793
15.18865	6384740.348	6149855.841
11.48082	6387615.561	6150468.642
12.01656	6386118.478	6155244.947
15.06446	6386980.938	6150231.205
14.10052	6385637.436	6153962.938
18.80437	6385668.362	6148046.435
18.61607	6383731.831	6153467.684
10.04865	6387183.013	6151753.748
17.50754	6384862.877	6150724.931
13.8897	6387937.628	6152878.595
18.01221	6384844.045	6152515.782
12.05233	6386539.366	6151329.108
24.05999	6382828.011	6144015.693
19.61153	6384345.883	6147781.823
14.19416	6385425.649	6150058.106
19.21458	6389234.201	6151525.918
6.72464	6387980.396	6155805.996
11.58035	6386556.343	6152105.13
20.58539	6385046.58	6147330.638
13.91659	6386882.49	6155251.751
15.31179	6386336.115	6152244.592
23.58929	6383087.77	6142972.567
12.093	6385773.82	6151343.069
10.0052	6386957.956	6151787.035
15.38006	6386724.045	6150851.132
17.30642	6385760.764	6152150.382
12.39597	6386112.285	6154098.858
9.8485	6387277.384	6151909.61
16.97921	6383822.598	6149291.636
21.99784	6387600.655	6144202.158
20.89723	6387276.682	6145141.702
13.96131	6387444.681	6147945.107
24.42334	6383466.032	6142571.252
19.85333	6385172.848	6147590.489
16.55732	6388105.288	6148105.3
19.71555	6383778.348	6153015.437
23.54915	6383692.326	6144203.206
13.92243	6385358.448	6154632.501
24.16791	6382669.792	6144164.041
24.99545	6383839.946	6141075.044
13.52156	6385730.997	6154888.78
13.29657	6385130.067	6150526.517
6.45911	6387415.929	6154337.419
10.2981	6385957.079	6154536.428
14.70055	6384431.411	6154840.61
19.25042	6385271.571	6148637.747
19.84235	6383370.45	6147953.715
17.9775	6386838.286	6149431.899
15.50159	6387870.458	6147930.232
16.55222	6383981.684	6148763.516
19.91534	6389029.981	6152073
14.36691	6387225.941	6148276.061
19.83139	6383001.477	6148751.931
15.01973	6387020.642	6148116.88
16.20236	6386362.053	6153050.595
23.16449	6383233.699	6146305.122
21.35973	6384260.911	6147111.082
21.35073	6384612.217	6147505.703
6.72423	6387631.718	6154849.001
14.50839	6385912.559	6154003.36
18.97845	6383328.272	6148728.691
22.55751	6384247.507	6144544.502
24.3306	6382390.827	6143863.085
17.76137	6384124.739	6149858.835
13.86966	6385233.591	6153442.365
14.75725	6387219.862	6148144.843
17.67681	6388713.786	6150936.643
17.90464	6386100.324	6149904.236
20.37919	6384169.615	6150499.368
19.94667	6385386.04	6148623.164
17.44126	6384007.022	6149045.073
24.09001	6383929.41	6145385.649
14.81572	6389127.013	6152575.032
22.0004	6384295.711	6143770.143
18.19539	6385968.638	6148140.439
20.32831	6385506.738	6148433.716
18.83681	6388657.831	6151021.923
12.52828	6388407.095	6153034.656
17.88109	6384148.519	6152879.449
14.5444	6385032.399	6150590.495
19.40861	6387708.306	6146830.081
18.10447	6386964.617	6149065.473
18.80437	6385668.362	6148046.435
8.29295	6386694.458	6154714.988
11.53358	6386003.777	6151495.004
16.9063	6385654.552	6153161.469
9.83834	6387804.467	6153083.675
18.47459	6385425.228	6149183.079
18.10606	6384694.328	6154380.769
14.30975	6387244.468	6148258.61
14.14179	6385046.562	6154048.522
21.55068	6385212.131	6146912.465
10.30315	6386767.746	6152672.66
17.84323	6384102.851	6148014.628
19.18681	6389333.112	6151769.974
17.50221	6385914.944	6155528.954
6.75151	6388060.813	6154581.736
8.99903	6386472.161	6154689.346
15.33875	6384454.327	6150076.748
11.51814	6386296.534	6155144.232
19.19201	6384266.608	6153832.122
23.41471	6383243.116	6143853.082
20.65392	6383823.335	6146824.912
15.00784	6385059.301	6153016.234
18.58706	6386300.553	6147377.143
17.67814	6385804.848	6153387.054
10.31194	6386209.264	6154531.648
15.18781	6385211.251	6154951.708
20.98409	6384787.607	6155261.232
19.01093	6388928.284	6151197.485
21.98524	6387156.453	6144155.551
19.08061	6386649.391	6148723.954
16.15272	6388499.308	6149575.127
21.98819	6383671.661	6143239.572
13.50876	6385858.957	6150875.53
6.91953	6387765.018	6153801.693
18.17295	6386601.886	6149060.72
21.83269	6385536.653	6146664.096
17.61691	6384506.379	6154164.2
14.02351	6387471.544	6149027.038
10.31194	6386209.264	6154531.648
20.34689	6383636.648	6155214.869
19.88986	6387460.33	6145790.377
7.26384	6387631	6153566.628
20.26779	6385465.79	6148498.511
17.93527	6386385.21	6147790.792
5.42709	6388169.936	6155148.147
15.91833	6386745.231	6155158.628
15.15403	6387214.576	6148763.767
19.67008	6384278.571	6147657.774
20.5555	6384411.136	6147907.812
18.18163	6384659.84	6149124.607
14.36691	6387225.941	6148276.061
20.31138	6385391.18	6148451.268
16.84978	6386958.945	6146333.534
14.56003	6386925.888	6153409.622
15.01025	6386260.677	6152052.185
17.49234	6387060.473	6150108.505
11.42199	6386490.646	6154237.77
10.98284	6386715.169	6152212.903
6.97401	6388435.891	6154951.032
13.97217	6387824.932	6149553.318
20.79781	6387805.208	6146268.982
18.77109	6384238.187	6152293.516
20.0231	6385192.147	6147467.853
17.94477	6388471.51	6153523.711
21.55927	6385586.973	6146787.637
9.92993	6386700.599	6152064.427
18.3501	6388442.279	6150383.991
18.91631	6385608.638	6147735.56
10.54108	6387599.769	6151866.227
13.26215	6385572.918	6153880.174
10.56288	6387315.48	6151241.487
15.85202	6387299.904	6149667.099
17.17967	6383916.536	6148458.192
14.88188	6387312.039	6149933.94
20.98066	6384643.436	6147799.724
13.9704	6385427.123	6152893.274
17.39355	6385679.134	6150233.884
20.89675	6385814.473	6147322.257
14.47247	6384446.335	6154756.175
22.58025	6385191.706	6146491.731
10.76463	6387448.729	6151032.846
19.86066	6383821.807	6155345.434
13.80006	6385197.848	6153570.394
21.28152	6386459.535	6145406.334
13.83771	6385457.438	6151656.137
21.73964	6384056.042	6144308.945
17.61598	6384816.438	6152765.392
19.5263	6388949.077	6150964.289
19.02097	6383631.97	6148206.61
22.68541	6384405.4	6146377.826
19.96702	6384418.78	6147786.004
22.92485	6383329.869	6146501.058
10.04529	6387678.687	6155520.587
9.34734	6387506.078	6155137.33
19.29618	6383794.715	6153807.163
17.56695	6388204.161	6150352.442
16.12147	6386270.118	6150697.494
17.71758	6384974.78	6152386.188
20.98219	6384831.521	6155197.524
17.2457	6384483.055	6154114.094
20.31618	6387631.621	6146430.019
13.20509	6387958.751	6150564.594
17.84323	6384102.851	6148014.628
19.14679	6383953.035	6147314.981
16.92773	6386336.375	6149511.078
11.55895	6385472.935	6154206.859
22.79723	6384445.822	6146318.487
15.72702	6389060.948	6152677.086
13.66281	6385240.49	6153736.206
18.00119	6384106.913	6149886.311
11.7404	6387602.822	6150111.818
19.29016	6385879.636	6148674.932
16.98116	6387074.811	6146640.085
6.95471	6387564.043	6153672.349
15.90808	6387433.947	6147173.973
17.68624	6384424.717	6151469.278
22.96815	6384849.685	6146263.871
18.94776	6383326.108	6148767.639
21.49736	6385627.893	6146723.842
16.94968	6386699.229	6155225.274
15.14766	6387836.039	6148274.987
9.88098	6388069.706	6153111.602
18.10447	6386964.617	6149065.473
21.99983	6387481.128	6144660.684
19.57565	6388089.165	6147005.518
21.98804	6387434.457	6144248.173
15.8824	6385022.124	6153585.477
17.99814	6384711.224	6152426.118
18.73754	6384055.214	6153022.706
11.22385	6386615.532	6152702.066
22.91471	6384747.077	6146299.736
20.80482	6387412.314	6145224.958
18.1719	6383803.314	6148564.84
14.75476	6387093.203	6147128.772
18.34444	6383303.657	6149117.074
22.79938	6384320.359	6146077.282
9.20563	6386957.939	6152524.241
22.91376	6384950.674	6146435.225
12.94154	6386403.455	6152817.497
14.74481	6387112.781	6148380.708
24.01079	6383753.012	6145096.285
10.09956	6387187.424	6151599.399
7.85682	6387195.094	6154463.862
13.28239	6386289.158	6154017.693
15.62329	6384180.408	6154754.152
14.37062	6387115.497	6155293.848
14.9355	6386015.26	6152546.85
17.00426	6385760.857	6152013.345
20.80135	6385860.139	6147323.041
21.64585	6384879.066	6146973.731
18.59309	6383332.289	6149665.097
13.27959	6385800.214	6150835.738
24.08137	6384033.907	6145099.219
13.92524	6387454.553	6148859.478
17.24632	6385658.135	6149449.657
14.63117	6384325.875	6149454.725
16.03361	6386766.874	6155271.306
23.18822	6383773.248	6144378.957
19.60762	6385830.254	6148553.421
18.08197	6385137.981	6152131.144
23.93375	6383006.47	6142810.073
16.31226	6388304.556	6150038.783
18.68059	6388793.78	6151591.911
24.16791	6382669.792	6144164.041
15.56928	6386531.219	6153540.352
16.89746	6386587.551	6155246.947
9.44611	6388639.514	6154640.575
9.42633	6387714.226	6153023.964
12.77075	6386155.004	6151071.34
16.10076	6386130.091	6152243.439
12.04726	6385914.597	6151314.648
19.25655	6387977.533	6146992.176
20.9827	6384869.038	6147527.863
10.737	6386329.214	6154387.144
14.99823	6388743.093	6153104.708
16.3859	6388605.931	6153168.609
10.12247	6387040.79	6151659.474
13.42761	6386146.808	6151817.816
24.06405	6382665.158	6143714.395
11.3643	6386475.977	6151413.534
20.79323	6383887.199	6146729.793
23.98442	6382891.98	6142989.768
14.70055	6384431.411	6154840.61
14.18121	6387204.217	6148400.447
11.15555	6387661.969	6150855.807
13.53684	6385972.006	6155249.837
17.68624	6384424.717	6151469.278
16.15542	6388386.41	6153794.243
20.21982	6383822.005	6147608.61
20.07261	6388031.025	6146942.762
10.89208	6387678.82	6156114.55
20.97226	6384822.528	6155418.091
16.82534	6384384.845	6151351.881
13.70253	6387388.06	6155538.919
7.60079	6387424.912	6153431.039
10.29135	6386408.433	6154486.945
17.27501	6385697.912	6153295.113
13.3696	6384812.728	6154821.853
3.70692	6388630.634	6155262.928
6.72464	6387980.396	6155805.996
12.96192	6386517.728	6155005.795
15.02057	6388597.739	6153952.595
21.57891	6387164.116	6145010.267
13.42783	6386298.029	6152481.522
13.49273	6386027.881	6155173.914
21.27755	6385888.81	6155868.271
14.93576	6386999.854	6148310.313
13.85957	6385113.608	6153141.87
19.84347	6385159.021	6147852.153
17.98125	6387591.046	6147138.66
21.46102	6387957.633	6145137.121
18.18572	6387015.82	6149148.025
24.07808	6384098.961	6145138.582
20.09751	6383681.488	6152574.411
20.97212	6385220.511	6155637.261
17.73496	6388118.764	6147481.183
20.06069	6383181.383	6149894.658
14.5597	6387302.358	6149134.048
17.53988	6384468.392	6154127.612
16.40914	6385732.098	6155424.292
19.21671	6383995.552	6152312.356
11.95254	6386530.257	6152643.503
20.71894	6384055.313	6150843.056
20.52334	6383040.069	6148397.976
15.06446	6386980.938	6150231.205
23.08037	6383602.191	6145958.036
15.83309	6386254.718	6152190.145
21.99548	6386841.204	6144772.658
20.99256	6382811.862	6148971.332
20.59084	6388202.916	6151967.27
2.053	6388478.022	6156468.493
16.05779	6385222.995	6152762.981
14.90283	6387331.244	6155934.333
14.39285	6387336.263	6149113.917
24.93195	6383402.985	6142367.242
20.84476	6384959.641	6147428.067
24.09986	6383659.603	6145389.892
18.63584	6387784.435	6147127.439
8.09562	6387419.052	6153278.22
20.29184	6385429.475	6148475.517
11.48549	6385403.377	6153847.21
12.70309	6385181.691	6153962.221
18.24459	6384062.817	6152355.621
18.68991	6386015.733	6148673
15.0498	6384366.7	6153390.31
10.71055	6387583.121	6150979.229
16.98294	6386022.354	6153497.457
20.31247	6383825.18	6147542.406
19.89891	6383661.063	6153727.149
17.33354	6385386.397	6152309.747
11.62364	6387595.413	6156062.275
21.28152	6386459.535	6145406.334
17.10059	6384352.724	6148705.965
10.08249	6387133.908	6154070.132
21.99751	6384107.956	6146606.357
16.99518	6386180.612	6146143.725
22.95076	6383812.653	6146093.78
12.79203	6384962.841	6154801.224
19.81837	6389006.639	6151909.534
14.73049	6384264.078	6149413.866
14.15869	6385411.566	6150048.594
18.23615	6386120.15	6145750.282
18.11111	6384918.44	6154238.751
16.245	6386265.307	6150546.136
15.92988	6387184.991	6155840.942
18.04543	6388824.07	6148985.887
20.74582	6384471.574	6144279.985
13.53026	6386208.605	6151858.674
23.94979	6382894.257	6143804.377
13.01854	6386411.398	6153977.331
12.56621	6388475.219	6152930.662
